x [mm],y [mm],z [mm],B [T]
64,0,22,-1.073
64,2,22,-1.066
64,4,22,-1.061
64,6,22,-1.058
64,8,22,-1.059
64,10,22,-1.063
64,12,22,-1.071
66,0,22,-1.076
66,2,22,-1.07
66,4,22,-1.065
66,6,22,-1.063
66,8,22,-1.064
66,10,22,-1.068
66,12,22,-1.076
68,0,22,-1.078
68,2,22,-1.072
68,4,22,-1.067
68,6,22,-1.065
68,8,22,-1.065
68,10,22,-1.07
68,12,22,-1.078
70,0,22,-1.078
70,2,22,-1.072
70,4,22,-1.068
70,6,22,-1.066
70,8,22,-1.067
70,10,22,-1.071
70,12,22,-1.079
72,0,22,-1.077
72,2,22,-1.072
72,4,22,-1.068
72,6,22,-1.066
72,8,22,-1.067
72,10,22,-1.071
72,12,22,-1.079
74,0,22,-1.078
74,2,22,-1.074
74,4,22,-1.07
74,6,22,-1.068
74,8,22,-1.069
74,10,22,-1.074
74,12,22,-1.082
76,0,22,-1.08
76,2,22,-1.075
76,4,22,-1.071
76,6,22,-1.069
76,8,22,-1.071
76,10,22,-1.075
76,12,22,-1.083
78,0,22,-1.08
78,2,22,-1.076
78,4,22,-1.072
78,6,22,-1.07
78,8,22,-1.071
78,10,22,-1.076
78,12,22,-1.084
80,0,22,-1.083
80,2,22,-1.077
80,4,22,-1.073
80,6,22,-1.071
80,8,22,-1.072
80,10,22,-1.077
80,12,22,-1.085
82,0,22,-1.081
82,2,22,-1.077
82,4,22,-1.073
82,6,22,-1.071
82,8,22,-1.073
82,10,22,-1.077
82,12,22,-1.085
84,0,22,-1.08
84,2,22,-1.077
84,4,22,-1.077
84,6,22,-1.072
84,8,22,-1.073
84,10,22,-1.078
84,12,22,-1.085
86,0,22,-1.082
86,2,22,-1.078
86,4,22,-1.074
86,6,22,-1.072
86,8,22,-1.074
86,10,22,-1.078
86,12,22,-1.085
88,0,22,-1.085
88,2,22,-1.079
88,4,22,-1.075
88,6,22,-1.073
88,8,22,-1.074
88,10,22,-1.078
88,12,22,-1.085
90,0,22,-1.088
90,2,22,-1.081
90,4,22,-1.076
90,6,22,-1.074
90,8,22,-1.075
90,10,22,-1.079
90,12,22,-1.086
92,0,22,-1.088
92,2,22,-1.082
92,4,22,-1.077
92,6,22,-1.075
92,8,22,-1.075
92,10,22,-1.079
92,12,22,-1.085
94,0,22,-1.09
94,2,22,-1.083
94,4,22,-1.078
94,6,22,-1.075
94,8,22,-1.076
94,10,22,-1.079
94,12,22,-1.086
96,0,22,-1.092
96,2,22,-1.084
96,4,22,-1.078
96,6,22,-1.076
96,8,22,-1.076
96,10,22,-1.08
96,12,22,-1.086
98,0,22,-1.088
98,2,22,-1.085
98,4,22,-1.079
98,6,22,-1.076
98,8,22,-1.077
98,10,22,-1.08
98,12,22,-1.087
100,0,22,-1.092
100,2,22,-1.085
100,4,22,-1.079
100,6,22,-1.077
100,8,22,-1.077
100,10,22,-1.081
100,12,22,-1.088
102,0,22,-1.093
102,2,22,-1.086
102,4,22,-1.08
102,6,22,-1.077
102,8,22,-1.077
102,10,22,-1.081
102,12,22,-1.089
104,0,22,-1.093
104,2,22,-1.086
104,4,22,-1.08
104,6,22,-1.077
104,8,22,-1.077
104,10,22,-1.081
104,12,22,-1.09
106,0,22,-1.093
106,2,22,-1.086
106,4,22,-1.08
106,6,22,-1.077
106,8,22,-1.077
106,10,22,-1.081
106,12,22,-1.09
108,0,22,-1.094
108,2,22,-1.086
108,4,22,-1.08
108,6,22,-1.077
108,8,22,-1.077
108,10,22,-1.081
108,12,22,-1.089
110,0,22,-1.093
110,2,22,-1.086
110,4,22,-1.079
110,6,22,-1.076
110,8,22,-1.077
110,10,22,-1.081
110,12,22,-1.088
112,0,22,-1.093
112,2,22,-1.085
112,4,22,-1.079
112,6,22,-1.075
112,8,22,-1.076
112,10,22,-1.08
112,12,22,-1.088
114,0,22,-1.093
114,2,22,-1.085
114,4,22,-1.078
114,6,22,-1.074
114,8,22,-1.075
114,10,22,-1.079
114,12,22,-1.088
116,0,22,-1.093
116,2,22,-1.084
116,4,22,-1.076
116,6,22,-1.073
116,8,22,-1.073
116,10,22,-1.078
116,12,22,-1.087
118,0,22,-1.091
118,2,22,-1.082
118,4,22,-1.074
118,6,22,-1.07
118,8,22,-1.07
118,10,22,-1.075
118,12,22,-1.085
120,0,22,-1.09
120,2,22,-1.079
120,4,22,-1.07
120,6,22,-1.066
120,8,22,-1.066
120,10,22,-1.072
120,12,22,-1.082
122,0,22,-1.086
122,2,22,-1.074
122,4,22,-1.065
122,6,22,-1.06
122,8,22,-1.06
122,10,22,-1.066
122,12,22,-1.078
124,0,22,-1.07
124,2,22,-1.054
124,4,22,-1.059
124,6,22,-1.053
124,8,22,-1.053
124,10,22,-1.058
124,12,22,-1.071
126,0,22,-1.073
126,2,22,-1.059
126,4,22,-1.049
126,6,22,-1.043
126,8,22,-1.043
126,10,22,-1.046
126,12,22,-1.057
128,0,22,-1.059
128,2,22,-1.045
128,4,22,-1.037
128,6,22,-1.037
128,8,22,-1.032
128,10,22,-1.031
128,12,22,-1.035
130,0,22,-1.032
130,2,22,-1.021
130,4,22,-1.024
130,6,22,-1.025
130,8,22,-1.023
130,10,22,-1.017
130,12,22,-0.997
132,0,22,-0.966
132,2,22,-0.999
132,4,22,-1.016
132,6,22,-1.021
132,8,22,-1.022
132,10,22,-1.017
132,12,22,-0.994
134,0,22,-1.006
134,2,22,-1.01
134,4,22,-1.019
134,6,22,-1.024
134,8,22,-1.028
134,10,22,-1.032
134,12,22,-1.045
136,0,22,-1.033
136,2,22,-1.028
136,4,22,-1.029
136,6,22,-1.032
136,8,22,-1.037
136,10,22,-1.046
136,12,22,-1.062
138,0,22,-1.048
138,2,22,-1.042
138,4,22,-1.039
138,6,22,-1.04
138,8,22,-1.046
138,10,22,-1.056
138,12,22,-1.072
140,0,22,-1.061
140,2,22,-1.052
140,4,22,-1.048
140,6,22,-1.047
140,8,22,-1.052
140,10,22,-1.062
140,12,22,-1.076
142,0,22,-1.061
142,2,22,-1.052
142,4,22,-1.048
142,6,22,-1.048
142,8,22,-1.053
142,10,22,-1.062
142,12,22,-1.076
144,0,22,-1.07
144,2,22,-1.063
144,4,22,-1.059
144,6,22,-1.058
144,8,22,-1.062
144,10,22,-1.062
144,12,22,-1.08
146,0,22,-1.071
146,2,22,-1.063
146,4,22,-1.059
146,6,22,-1.058
146,8,22,-1.062
146,10,22,-1.069
146,12,22,-1.081
148,0,22,-1.072
148,2,22,-1.067
148,4,22,-1.064
148,6,22,-1.063
148,8,22,-1.067
148,10,22,-1.073
148,12,22,-1.082
150,0,22,-1.072
150,2,22,-1.068
150,4,22,-1.065
150,6,22,-1.065
150,8,22,-1.068
150,10,22,-1.074
150,12,22,-1.083
152,0,22,-1.073
152,2,22,-1.068
152,4,22,-1.066
152,6,22,-1.066
152,8,22,-1.069
152,10,22,-1.075
152,12,22,-1.085
154,0,22,-1.073
154,2,22,-1.069
154,4,22,-1.066
154,6,22,-1.066
154,8,22,-1.069
154,10,22,-1.076
154,12,22,-1.086
156,0,22,-1.073
156,2,22,-1.069
156,4,22,-1.066
156,6,22,-1.067
156,8,22,-1.07
156,10,22,-1.076
156,12,22,-1.086
158,0,22,-1.072
158,2,22,-1.068
158,4,22,-1.066
158,6,22,-1.067
158,8,22,-1.07
158,10,22,-1.077
158,12,22,-1.086
160,0,22,-1.071
160,2,22,-1.068
160,4,22,-1.066
160,6,22,-1.067
160,8,22,-1.07
160,10,22,-1.076
160,12,22,-1.087
162,0,22,-1.072
162,2,22,-1.068
162,4,22,-1.066
162,6,22,-1.067
162,8,22,-1.07
162,10,22,-1.076
162,12,22,-1.086
164,0,22,-1.07
164,2,22,-1.068
164,4,22,-1.066
164,6,22,-1.066
164,8,22,-1.07
164,10,22,-1.076
164,12,22,-1.085
166,0,22,-1.071
166,2,22,-1.068
166,4,22,-1.066
166,6,22,-1.066
166,8,22,-1.07
166,10,22,-1.076
166,12,22,-1.085
168,0,22,-1.072
168,2,22,-1.068
168,4,22,-1.066
168,6,22,-1.066
168,8,22,-1.069
168,10,22,-1.075
168,12,22,-1.085
170,0,22,-1.071
170,2,22,-1.068
170,4,22,-1.065
170,6,22,-1.066
170,8,22,-1.069
170,10,22,-1.075
170,12,22,-1.084
172,0,22,-1.071
172,2,22,-1.067
172,4,22,-1.065
172,6,22,-1.065
172,8,22,-1.068
172,10,22,-1.075
172,12,22,-1.084
174,0,22,-1.071
174,2,22,-1.067
174,4,22,-1.065
174,6,22,-1.065
174,8,22,-1.068
174,10,22,-1.074
174,12,22,-1.084
176,0,22,-1.072
176,2,22,-1.067
176,4,22,-1.064
176,6,22,-1.065
176,8,22,-1.068
176,10,22,-1.074
176,12,22,-1.083
178,0,22,-1.07
178,2,22,-1.067
178,4,22,-1.064
178,6,22,-1.064
178,8,22,-1.067
178,10,22,-1.074
178,12,22,-1.083
180,0,22,-1.069
180,2,22,-1.065
180,4,22,-1.063
180,6,22,-1.063
180,8,22,-1.067
180,10,22,-1.073
180,12,22,-1.083
182,0,22,-1.068
182,2,22,-1.064
182,4,22,-1.062
182,6,22,-1.062
182,8,22,-1.066
182,10,22,-1.072
182,12,22,-1.082
184,0,22,-1.068
184,2,22,-1.064
184,4,22,-1.062
184,6,22,-1.062
184,8,22,-1.066
184,10,22,-1.072
184,12,22,-1.082
186,0,22,-1.066
186,2,22,-1.063
186,4,22,-1.06
186,6,22,-1.061
186,8,22,-1.064
186,10,22,-1.07
186,12,22,-1.08
188,0,22,-1.066
188,2,22,-1.062
188,4,22,-1.059
188,6,22,-1.06
188,8,22,-1.063
188,10,22,-1.069
188,12,22,-1.078
190,0,22,-1.065
190,2,22,-1.061
190,4,22,-1.058
190,6,22,-1.058
190,8,22,-1.061
190,10,22,-1.067
190,12,22,-1.076
192,0,22,-1.064
192,2,22,-1.06
192,4,22,-1.057
192,6,22,-1.057
192,8,22,-1.06
192,10,22,-1.066
192,12,22,-1.075
194,0,22,-1.063
194,2,22,-1.058
194,4,22,-1.056
194,6,22,-1.056
194,8,22,-1.056
194,10,22,-1.064
194,12,22,-1.074
196,0,22,-1.061
196,2,22,-1.057
196,4,22,-1.054
196,6,22,-1.054
196,8,22,-1.057
196,10,22,-1.063
196,12,22,-1.072
198,0,22,-1.06
198,2,22,-1.055
198,4,22,-1.052
198,6,22,-1.053
198,8,22,-1.056
198,10,22,-1.062
198,12,22,-1.071
200,0,22,-1.058
200,2,22,-1.053
200,4,22,-1.05
200,6,22,-1.051
200,8,22,-1.054
200,10,22,-1.061
200,12,22,-1.07
202,0,22,-1.056
202,2,22,-1.051
202,4,22,-1.048
202,6,22,-1.048
202,8,22,-1.052
202,10,22,-1.06
202,12,22,-1.07
204,0,22,-1.053
204,2,22,-1.048
204,4,22,-1.045
204,6,22,-1.046
204,8,22,-1.05
204,10,22,-1.058
204,12,22,-1.069
206,0,22,-1.05
206,2,22,-1.044
206,4,22,-1.041
206,6,22,-1.042
206,8,22,-1.047
206,10,22,-1.055
206,12,22,-1.068
208,0,22,-1.045
208,2,22,-1.039
208,4,22,-1.039
208,6,22,-1.037
208,8,22,-1.042
208,10,22,-1.052
208,12,22,-1.065
210,0,22,-1.04
210,2,22,-1.033
210,4,22,-1.03
210,6,22,-1.031
210,8,22,-1.036
210,10,22,-1.046
210,12,22,-1.061
212,0,22,-1.033
212,2,22,-1.026
212,4,22,-1.021
212,6,22,-1.022
212,8,22,-1.029
212,10,22,-1.04
212,12,22,-1.056
214,0,22,-1.05
214,2,22,-1.011
214,4,22,-1.011
214,6,22,-1.012
214,8,22,-1.018
214,10,22,-1.031
214,12,22,-1.05
216,0,22,-1.013
216,2,22,-1.002
216,4,22,-0.996
216,6,22,-0.998
216,8,22,-1.005
216,10,22,-1.02
216,12,22,-1.041
218,0,22,-0.995
218,2,22,-0.984
218,4,22,-0.978
218,6,22,-0.98
218,8,22,-0.989
218,10,22,-1.006
218,12,22,-1.029
220,0,22,-0.975
220,2,22,-0.962
220,4,22,-0.955
220,6,22,-0.957
220,8,22,-0.967
220,10,22,-0.987
220,12,22,-1.016
222,0,22,-0.954
222,2,22,-0.936
222,4,22,-0.936
222,6,22,-0.926
222,8,22,-0.939
222,10,22,-0.963
222,12,22,-0.999
224,0,22,-0.922
224,2,22,-0.902
224,4,22,-0.887
224,6,22,-0.886
224,8,22,-0.902
224,10,22,-0.932
224,12,22,-0.976
226,0,22,-0.927
226,2,22,-0.902
226,4,22,-0.887
226,6,22,-0.886
226,8,22,-0.902
226,10,22,-0.932
226,12,22,-0.976
228,0,22,-0.842
228,2,22,-0.792
228,4,22,-0.765
228,6,22,-0.764
228,8,22,-0.785
228,10,22,-0.83
228,12,22,-0.904
230,0,22,-0.757
230,2,22,-0.698
230,4,22,-0.673
230,6,22,-0.674
230,8,22,-0.696
230,10,22,-0.742
230,12,22,-0.837
232,0,22,-0.586
232,2,22,-0.559
232,4,22,-0.559
232,6,22,-0.569
232,8,22,-0.585
232,10,22,-0.613
232,12,22,-0.676
234,0,22,-0.324
234,2,22,-0.403
234,4,22,-0.44
234,6,22,-0.459
234,8,22,-0.467
234,10,22,-0.463
234,12,22,-0.416
236,0,22,-0.225
236,2,22,-0.203
236,4,22,-0.335
236,6,22,-0.358
236,8,22,-0.362
236,10,22,-0.342
236,12,22,-0.285
238,0,22,-0.217
238,2,22,-0.289
238,4,22,-0.336
238,6,22,-0.358
238,8,22,-0.362
238,10,22,-0.342
238,12,22,-0.284
240,0,22,-0.1324
240,2,22,-0.1682
240,4,22,-0.1979
240,6,22,-0.2133
240,8,22,-0.2138
240,10,22,-0.199
240,12,22,-0.1695
242,0,22,-0.1326
242,2,22,-0.168
242,4,22,-0.1978
242,6,22,-0.2132
242,8,22,-0.2137
242,10,22,-0.1988
242,12,22,-0.1694
244,0,22,-0.0911
244,2,22,-0.1077
244,4,22,-0.1232
244,6,22,-0.1317
244,8,22,-0.1324
244,10,22,-0.1252
244,12,22,-0.1113
246,0,22,-0.0751
246,2,22,-0.0877
246,4,22,-0.099
246,6,22,-0.1053
246,8,22,-0.106
246,10,22,-0.1011
246,12,22,-0.0914
248,0,22,-0.0641
248,2,22,-0.0721
248,4,22,-0.0804
248,6,22,-0.0851
248,8,22,-0.0858
248,10,22,-0.0824
248,12,22,-0.0756
250,0,22,-0.0527
250,2,22,-0.0596
250,4,22,-0.0659
250,6,22,-0.0695
250,8,22,-0.0701
250,10,22,-0.0678
250,12,22,-0.0628
252,0,22,-0.0445
252,2,22,-0.0497
252,4,22,-0.0545
252,6,22,-0.0572
252,8,22,-0.0578
252,10,22,-0.0562
252,12,22,-0.0525
254,0,22,-0.0444
254,2,22,-0.0497
254,4,22,-0.0545
254,6,22,-0.0572
254,8,22,-0.0578
254,10,22,-0.0562
254,12,22,-0.0525
256,0,22,-0.0319
256,2,22,-0.0351
256,4,22,-0.038
256,6,22,-0.0397
256,8,22,-0.0401
256,10,22,-0.0393
256,12,22,-0.0373
258,0,22,-0.0277
258,2,22,-0.0297
258,4,22,-0.032
258,6,22,-0.0334
258,8,22,-0.0338
258,10,22,-0.0332
258,12,22,-0.0316
260,0,22,-0.0233
260,2,22,-0.0253
260,4,22,-0.0271
260,6,22,-0.0271
260,8,22,-0.0285
260,10,22,-0.0281
260,12,22,-0.0269
262,0,22,-0.0198
262,2,22,-0.02144
262,4,22,-0.02291
262,6,22,-0.02381
262,8,22,-0.02409
262,10,22,-0.02377
262,12,22,-0.02287
0,0,24,-0.01999
0,2,24,-0.02075
0,4,24,-0.02118
0,6,24,-0.0211
0,8,24,-0.0205
0,10,24,-0.0194
0,12,24,-0.01784
2,0,24,-0.02341
2,2,24,-0.0243
2,4,24,-0.02488
2,6,24,-0.02481
2,8,24,-0.02409
2,10,24,-0.02274
2,12,24,-0.02082
4,0,24,-0.02339
4,2,24,-0.0243
4,4,24,-0.02488
4,6,24,-0.02481
4,8,24,-0.02409
4,10,24,-0.02273
4,12,24,-0.02081
6,0,24,-0.0324
6,2,24,-0.0339
6,4,24,-0.0349
6,6,24,-0.0349
6,8,24,-0.0339
6,10,24,-0.0317
6,12,24,-0.0287
8,0,24,-0.0379
8,2,24,-0.0402
8,4,24,-0.0416
8,6,24,-0.0417
8,8,24,-0.0403
8,10,24,-0.0377
8,12,24,-0.0338
10,0,24,-0.0448
10,2,24,-0.0479
10,4,24,-0.0499
10,6,24,-0.05
10,8,24,-0.0484
10,10,24,-0.0449
10,12,24,-0.04
12,0,24,-0.0535
12,2,24,-0.0575
12,4,24,-0.0603
12,6,24,-0.0606
12,8,24,-0.0585
12,10,24,-0.054
12,12,24,-0.0476
14,0,24,-0.0642
14,2,24,-0.0695
14,4,24,-0.0734
14,6,24,-0.074
14,8,24,-0.0713
14,10,24,-0.0653
14,12,24,-0.0568
16,0,24,-0.0778
16,2,24,-0.0848
16,4,24,-0.0903
16,6,24,-0.0914
16,8,24,-0.0878
16,10,24,-0.0798
16,12,24,-0.0683
18,0,24,-0.0941
18,2,24,-0.1041
18,4,24,-0.1121
18,6,24,-0.1139
18,8,24,-0.1091
18,10,24,-0.0983
18,12,24,-0.0824
20,0,24,-0.1132
20,2,24,-0.1294
20,4,24,-0.141
20,6,24,-0.1438
20,8,24,-0.1374
20,10,24,-0.1223
20,12,24,-0.1002
22,0,24,-0.1391
22,2,24,-0.1625
22,4,24,-0.1793
22,6,24,-0.1836
22,8,24,-0.175
22,10,24,-0.1541
22,12,24,-0.1229
24,0,24,-0.1718
24,2,24,-0.2079
24,4,24,-0.2317
24,6,24,-0.2374
24,8,24,-0.2259
24,10,24,-0.1975
24,12,24,-0.153
26,0,24,-0.223
26,2,24,-0.275
26,4,24,-0.305
26,6,24,-0.311
26,8,24,-0.297
26,10,24,-0.261
26,12,24,-0.1967
28,0,24,-0.3
28,2,24,-0.375
28,4,24,-0.402
28,6,24,-0.403
28,8,24,-0.387
28,10,24,-0.35
28,12,24,-0.274
30,0,24,-0.514
30,2,24,-0.533
30,4,24,-0.524
30,6,24,-0.512
30,8,24,-0.497
30,10,24,-0.477
30,12,24,-0.436
32,0,24,-0.803
32,2,24,-0.703
32,4,24,-0.649
32,6,24,-0.624
32,8,24,-0.613
32,10,24,-0.617
32,12,24,-0.655
34,0,24,-0.891
34,2,24,-0.814
34,4,24,-0.754
34,6,24,-0.725
34,8,24,-0.718
34,10,24,-0.735
34,12,24,-0.79
36,0,24,-0.938
36,2,24,-0.882
36,4,24,-0.832
36,6,24,-0.806
36,8,24,-0.801
36,10,24,-0.82
36,12,24,-0.865
38,0,24,-0.973
38,2,24,-0.927
38,4,24,-0.889
38,6,24,-0.868
38,8,24,-0.865
38,10,24,-0.881
38,12,24,-0.916
40,0,24,-0.992
40,2,24,-0.96
40,4,24,-0.93
40,6,24,-0.914
40,8,24,-0.912
40,10,24,-0.925
40,12,24,-0.953
42,0,24,-1.01
42,2,24,-0.984
42,4,24,-0.961
42,6,24,-0.949
42,8,24,-0.947
42,10,24,-0.958
42,12,24,-0.979
44,0,24,-1.017
44,2,24,-1.002
44,4,24,-0.984
44,6,24,-0.975
44,8,24,-0.974
44,10,24,-0.983
44,12,24,-1
46,0,24,-1.02
46,2,24,-1.002
46,4,24,-0.984
46,6,24,-0.974
46,8,24,-0.974
46,10,24,-0.983
46,12,24,-1
48,0,24,-1.041
48,2,24,-1.028
48,4,24,-1.015
48,6,24,-1.009
48,8,24,-1.009
48,10,24,-1.016
48,12,24,-1.03
50,0,24,-1.041
50,2,24,-1.028
50,4,24,-1.015
50,6,24,-1.009
50,8,24,-1.009
50,10,24,-1.016
50,12,24,-1.03
52,0,24,-1.056
52,2,24,-1.044
52,4,24,-1.034
52,6,24,-1.03
52,8,24,-1.03
52,10,24,-1.036
52,12,24,-1.047
54,0,24,-1.059
54,2,24,-1.049
54,4,24,-1.041
54,6,24,-1.037
54,8,24,-1.038
54,10,24,-1.044
54,12,24,-1.055
56,0,24,-1.059
56,2,24,-1.049
56,4,24,-1.041
56,6,24,-1.037
56,8,24,-1.038
56,10,24,-1.044
56,12,24,-1.055
58,0,24,-1.065
58,2,24,-1.057
58,4,24,-1.05
58,6,24,-1.047
58,8,24,-1.048
58,10,24,-1.054
58,12,24,-1.065
60,0,24,-1.066
60,2,24,-1.06
60,4,24,-1.053
60,6,24,-1.051
60,8,24,-1.052
60,10,24,-1.058
60,12,24,-1.068
62,0,24,-1.066
62,2,24,-1.06
62,4,24,-1.053
62,6,24,-1.051
62,8,24,-1.052
62,10,24,-1.058
62,12,24,-1.068
64,0,24,-1.071
64,2,24,-1.064
64,4,24,-1.058
64,6,24,-1.056
64,8,24,-1.058
64,10,24,-1.063
64,12,24,-1.073
66,0,24,-1.073
66,2,24,-1.066
66,4,24,-1.061
66,6,24,-1.058
66,8,24,-1.06
66,10,24,-1.065
66,12,24,-1.065
68,0,24,-1.077
68,2,24,-1.068
68,4,24,-1.062
68,6,24,-1.06
68,8,24,-1.061
68,10,24,-1.067
68,12,24,-1.076
70,0,24,-1.076
70,2,24,-1.069
70,4,24,-1.063
70,6,24,-1.061
70,8,24,-1.063
70,10,24,-1.068
70,12,24,-1.078
72,0,24,-1.074
72,2,24,-1.069
72,4,24,-1.064
72,6,24,-1.062
72,8,24,-1.064
72,10,24,-1.07
72,12,24,-1.079
74,0,24,-1.075
74,2,24,-1.07
74,4,24,-1.065
74,6,24,-1.063
74,8,24,-1.065
74,10,24,-1.071
74,12,24,-1.079
76,0,24,-1.077
76,2,24,-1.071
76,4,24,-1.066
76,6,24,-1.064
76,8,24,-1.066
76,10,24,-1.072
76,12,24,-1.081
78,0,24,-1.079
78,2,24,-1.072
78,4,24,-1.067
78,6,24,-1.065
78,8,24,-1.067
78,10,24,-1.073
78,12,24,-1.082
80,0,24,-1.081
80,2,24,-1.073
80,4,24,-1.068
80,6,24,-1.066
80,8,24,-1.068
80,10,24,-1.074
80,12,24,-1.083
82,0,24,-1.079
82,2,24,-1.073
82,4,24,-1.068
82,6,24,-1.068
82,8,24,-1.068
82,10,24,-1.074
82,12,24,-1.084
84,0,24,-1.078
84,2,24,-1.073
84,4,24,-1.068
84,6,24,-1.067
84,8,24,-1.068
84,10,24,-1.074
84,12,24,-1.084
86,0,24,-1.078
86,2,24,-1.074
86,4,24,-1.069
86,6,24,-1.067
86,8,24,-1.069
86,10,24,-1.075
86,12,24,-1.084
88,0,24,-1.081
88,2,24,-1.075
88,4,24,-1.07
88,6,24,-1.068
88,8,24,-1.07
88,10,24,-1.075
88,12,24,-1.084
90,0,24,-1.083
90,2,24,-1.076
90,4,24,-1.071
90,6,24,-1.069
90,8,24,-1.071
90,10,24,-1.076
90,12,24,-1.085
92,0,24,-1.083
92,2,24,-1.077
92,4,24,-1.071
92,6,24,-1.069
92,8,24,-1.071
92,10,24,-1.076
92,12,24,-1.085
94,0,24,-1.085
94,2,24,-1.078
94,4,24,-1.072
94,6,24,-1.07
94,8,24,-1.071
94,10,24,-1.076
94,12,24,-1.085
96,0,24,-1.087
96,2,24,-1.079
96,4,24,-1.073
96,6,24,-1.07
96,8,24,-1.072
96,10,24,-1.077
96,12,24,-1.085
98,0,24,-1.087
98,2,24,-1.08
98,4,24,-1.073
98,6,24,-1.071
98,8,24,-1.072
98,10,24,-1.077
98,12,24,-1.085
100,0,24,-1.087
100,2,24,-1.08
100,4,24,-1.074
100,6,24,-1.071
100,8,24,-1.072
100,10,24,-1.077
100,12,24,-1.085
102,0,24,-1.089
102,2,24,-1.081
102,4,24,-1.074
102,6,24,-1.071
102,8,24,-1.072
102,10,24,-1.077
102,12,24,-1.086
104,0,24,-1.089
104,2,24,-1.081
104,4,24,-1.074
104,6,24,-1.071
104,8,24,-1.072
104,10,24,-1.077
104,12,24,-1.086
106,0,24,-1.089
106,2,24,-1.081
106,4,24,-1.074
106,6,24,-1.071
106,8,24,-1.073
106,10,24,-1.078
106,12,24,-1.088
108,0,24,-1.09
108,2,24,-1.081
108,4,24,-1.074
108,6,24,-1.071
108,8,24,-1.072
108,10,24,-1.078
108,12,24,-1.088
110,0,24,-1.09
110,2,24,-1.081
110,4,24,-1.074
110,6,24,-1.071
110,8,24,-1.072
110,10,24,-1.077
110,12,24,-1.087
112,0,24,-1.088
112,2,24,-1.08
112,4,24,-1.073
112,6,24,-1.07
112,8,24,-1.071
112,10,24,-1.077
112,12,24,-1.087
114,0,24,-1.089
114,2,24,-1.08
114,4,24,-1.072
114,6,24,-1.069
114,8,24,-1.07
114,10,24,-1.076
114,12,24,-1.087
116,0,24,-1.089
116,2,24,-1.08
116,4,24,-1.072
116,6,24,-1.069
116,8,24,-1.07
116,10,24,-1.076
116,12,24,-1.087
118,0,24,-1.087
118,2,24,-1.077
118,4,24,-1.068
118,6,24,-1.064
118,8,24,-1.065
118,10,24,-1.071
118,12,24,-1.083
120,0,24,-1.084
120,2,24,-1.073
120,4,24,-1.064
120,6,24,-1.06
120,8,24,-1.061
120,10,24,-1.067
120,12,24,-1.079
122,0,24,-1.082
122,2,24,-1.069
122,4,24,-1.059
122,6,24,-1.054
122,8,24,-1.055
122,10,24,-1.062
122,12,24,-1.075
124,0,24,-1.07
124,2,24,-1.062
124,4,24,-1.052
124,6,24,-1.047
124,8,24,-1.047
124,10,24,-1.054
124,12,24,-1.067
126,0,24,-1.068
126,2,24,-1.053
126,4,24,-1.043
126,6,24,-1.037
126,8,24,-1.037
126,10,24,-1.042
126,12,24,-1.054
128,0,24,-1.056
128,2,24,-1.04
128,4,24,-1.031
128,6,24,-1.031
128,8,24,-1.026
128,10,24,-1.027
128,12,24,-1.032
130,0,24,-1.026
130,2,24,-1.015
130,4,24,-1.018
130,6,24,-1.018
130,8,24,-1.018
130,10,24,-1.013
130,12,24,-0.996
132,0,24,-1.023
132,2,24,-1.015
132,4,24,-1.018
132,6,24,-1.019
132,8,24,-1.018
132,10,24,-1.013
132,12,24,-0.996
134,0,24,-1.008
134,2,24,-1.007
134,4,24,-1.014
134,6,24,-1.019
134,8,24,-1.023
134,10,24,-1.029
134,12,24,-1.044
136,0,24,-1.035
136,2,24,-1.026
136,4,24,-1.025
136,6,24,-1.027
136,8,24,-1.032
136,10,24,-1.042
136,12,24,-1.058
138,0,24,-1.05
138,2,24,-1.04
138,4,24,-1.035
138,6,24,-1.035
138,8,24,-1.041
138,10,24,-1.052
138,12,24,-1.068
140,0,24,-1.062
140,2,24,-1.064
140,4,24,-1.044
140,6,24,-1.043
140,8,24,-1.048
140,10,24,-1.058
140,12,24,-1.074
142,0,24,-1.068
142,2,24,-1.057
142,4,24,-1.05
142,6,24,-1.049
142,8,24,-1.053
142,10,24,-1.063
142,12,24,-1.077
144,0,24,-1.07
144,2,24,-1.061
144,4,24,-1.055
144,6,24,-1.053
144,8,24,-1.057
144,10,24,-1.066
144,12,24,-1.079
146,0,24,-1.072
146,2,24,-1.064
146,4,24,-1.058
146,6,24,-1.057
146,8,24,-1.06
146,10,24,-1.06
146,12,24,-1.079
148,0,24,-1.074
148,2,24,-1.065
148,4,24,-1.06
148,6,24,-1.059
148,8,24,-1.062
148,10,24,-1.07
148,12,24,-1.081
150,0,24,-1.075
150,2,24,-1.066
150,4,24,-1.061
150,6,24,-1.06
150,8,24,-1.064
150,10,24,-1.071
150,12,24,-1.082
152,0,24,-1.075
152,2,24,-1.066
152,4,24,-1.061
152,6,24,-1.06
152,8,24,-1.064
152,10,24,-1.071
152,12,24,-1.082
154,0,24,-1.074
154,2,24,-1.067
154,4,24,-1.062
154,6,24,-1.062
154,8,24,-1.065
154,10,24,-1.065
154,12,24,-1.083
156,0,24,-1.074
156,2,24,-1.067
156,4,24,-1.062
156,6,24,-1.062
156,8,24,-1.065
156,10,24,-1.073
156,12,24,-1.084
158,0,24,-1.074
158,2,24,-1.067
158,4,24,-1.063
